Group,Activation_Score
ROI_Model,0.07069243376071638
ROI_Model,0.19796609599454745
ROI_Model,0.18698346867343385
ROI_Model,0.16087841947740536
ROI_Model,0.0073219147015574915
ROI_Model,0.18084338423666216
ROI_Model,0.19128084448534777
ROI_Model,0.17687043683850515
ROI_Model,0.22983856929451593
ROI_Model,0.14336833254815212
ROI_Model,0.11010345042482797
ROI_Model,0.07702999855230752
ROI_Model,0.20666775655586983
ROI_Model,0.1214590980323528
ROI_Model,-0.007052586296596108
ROI_Model,0.14565299426432837
ROI_Model,0.1176617056496832
ROI_Model,0.16774029396848136
ROI_Model,0.13939226856465592
ROI_Model,0.13455354848434295
ROI_Model,0.19019601350378165
ROI_Model,0.13706658835395125
ROI_Model,0.1555096685819934
ROI_Model,0.08967527338493628
ROI_Model,0.23140945960845438
ROI_Model,-0.1800686380137568
ROI_Model,0.1986342002715554
ROI_Model,0.0892505772004824
ROI_Model,0.22476833945798505
ROI_Model,0.17824459182245944
ROI_Model,-0.0007776439256359791
ROI_Model,0.08815451263716917
ROI_Model,0.03810774555705995
ROI_Model,0.13465736342911735
ROI_Model,0.1555784031698935
ROI_Model,0.1653949310681227
ROI_Model,0.06911012746285702
ROI_Model,0.10917135053122193
ROI_Control,0.20524748458777253
ROI_Control,0.14085832580409052
ROI_Control,0.1122278438895575
ROI_Control,0.11575753340620129
ROI_Control,0.15817483917393682
ROI_Control,0.2713443769127496
ROI_Control,0.11493186707480696
ROI_Control,0.11287424357041068
ROI_Control,0.0882222223175542
ROI_Control,0.18862968623438806
ROI_Control,0.17498767482264255
ROI_Control,0.1406069867055419
ROI_Control,0.10779339095023166
ROI_Control,-0.03263981127021304
ROI_Control,0.1583648321354801
ROI_Control,0.1354217707379872
ROI_Control,0.09613071450155844
ROI_Control,0.12345542204685703
ROI_Control,0.23402845487413865
ROI_Control,0.2663170959106922
ROI_Control,0.11811198684549917
ROI_Control,0.16951125189080554
ROI_Control,0.20181048780247787
ROI_Control,0.10021648399008556
ROI_Control,0.10173640322924457
